1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
383,0.963,2010,Female,46,45 to 54,Yorkshire & Humberside,yorks and humbr,Married or Couple,No,3,post family,0,No,No,No,No,No,A to Level or equivalent,In Paid Employment ,C2,Yes,In Paid Employment ,25000 to 29999,27500,500 to 599,550,No change,0,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,70000 to 79999,137500,,Yes,fixed,30000 to 39999,35000,30000 to 59999,1.272727251,5.303030491,,250 to 299,275,0.119999997,0.5,0.1 to 0.2,greater than0.5,,,,,,,more or less the same,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,Not applicable,350 to 399,375,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000  to  34999,32500,No,Not at all concerned,No,No,No,No,No,Yes,No,stayed the same,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,1.559,2010,Male,92,65+,Greater London,london,Widowed/Divorced/Separated,Yes,1,post family,0,No,No,No,No,No,No Formal Qualifications,Retired,D,Yes,Retired,4500 to 6499,5500,Do not kNow,Do not kNow,Do not kNow,,No,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,Not applicable,,Not applicable,0,0,Not applicable,0,Not applicable,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,Not applicable,Do not kNow,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Do not kNow,No,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,0.527,2010,Female,55,55 to 64,South East,south east,Never Married,Yes,1,post family,0,No,No,No,No,No,Other/Do not know/Refused,Unemployed,E,Yes,Unemployed,Do not Know,Do not kNow,less than200,100,up less than50,25,No,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up struggle from time to time,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,No,Yes,Yes,Do not kNow,None,0,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Do not kNow,No,,,,,,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.016,2010,Male,61,55 to 64,West Midlands,west midlands,Widowed/Divorced/Separated,Yes,4,post family,0,No,No,No,No,No,Bachelor Degree or equivalent,Retired,B,Yes,Retired,50000 to 74999,62500,400 to 499,450,down greater than100, to 150,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,Not applicable,150 to 199,175,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000  to  34999,32500,Yes,,,,,,,,,,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,0.317,2010,Female,64,55 to 64,East Anglia,eastern,Married or Couple,No,2,post family,0,No,No,No,No,No,GSCE/O to Level/CSE,Retired,C1,Yes,Retired,Refused,Refused,less than200,100,No change,0,No,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,Not applicable,None,0,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,Refused,No,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.757,2010,Female,46,45 to 54,North,North east,Married or Couple,No,5+,family,3,Yes,No,No,No,Yes,No Formal Qualifications,In Paid Employment ,E,Yes,In Paid Employment ,9500 to 11499,10500,400 to 499,450,down less than50, to 25,Yes,1500 to 1999,1750,1000 to 4999,0.166666672,0.32407406,less than0.25,0.25 to 0.5,50 to 59,55,0.062857144,,4,Yes,No,No,Yes,Yes,No,Yes,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,keeping up struggle from time to time,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,harder,None,0,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than500,250,No,somewhat concerned,No,Yes,Yes,No,Yes,No,No,increased,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2.751,2010,Female,Refused,45 to 54,South West,south west,Married or Couple,Yes,Refused,post family,0,Yes,No,No,No,No,Masters PhD or equivalent,Self Employed,C2,Yes,Self Employed,Refused,Refused,Refused,Refused,Refused,,No,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,0,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up struggle from time to time,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,,,,No,No,No,Not applicable,Refused,,Yes  to  significantly increase,Do not Know,,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,Refused,Refused,No,,,,,,,,,,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,0.918,2010,Male,50,45 to 54,West Midlands,west midlands,Married or Couple,Yes,5+,post family,0,No,No,No,No,No,Bachelor Degree or equivalent,In Paid Employment ,C1,No,In Paid Employment ,50000 to 74999,62500,200 to 299,250,down greater than100, to 150,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,140000 to 149999,325000,,Yes,base rate tracker,80000 to 89999,85000,60000 to 89999,1.360000014,28.33333397,,650 to 699,675,0.129600003,2.700000048,0.1 to 0.2,greater than0.5,,,,,,,more or less the same,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up struggle from time to time,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,No,No,No,Not applicable,50 to 99,75,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000  to  6999,6500,No,somewhat concerned,Yes,No,No,No,No,No,No,increased,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1.471,2010,Female,38,35 to 44,North West,North west,Married or Couple,Yes,4,family,2,Yes,No,No,No,Yes,Bachelor Degree or equivalent,In Paid Employment ,B,Yes,In Paid Employment ,25000 to 29999,27500,300 to 399,350,No change,0,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,the same,350 to 399,375,Yes  to  slightly increase,Do not Know,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,5000  to  5999,5500,No,,,,,,,,,,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,0.778,2010,Female,20,18 to 24,North West,North west,Never Married,Yes,1,single,0,No,No,No,No,No,Other/Do not know/Refused,Unemployed,D,Yes,Unemployed,9500 to 11499,10500,less than200,100,down greater than100, to 150,Yes,less than200,100,less than1000,0.00952381,0.083333336,less than0.25,less than0.25,40 to 49,45,0.051428571,,1,No,No,No,No,Yes,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,keeping up struggle from time to time,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,Yes,Yes,the same,None,0,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than500,250,No,somewhat concerned,Yes,No,No,No,No,No,No,stayed the same,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1.853,2010,Female,40,35 to 44,Greater London,london,Never Married,Yes,2,family,1,Yes,No,No,Yes,No,A to Level or equivalent,In Paid Employment ,B,Yes,In Paid Employment ,Refused,Refused,less than200,100,down 50 to 100, to 75,Yes,200 to 499,350,less than1000,Not applicable,0.291666657,Not applicable,0.25 to 0.5,30 to 39,35,Not applicable,,1,No,No,No,No,No,No,Yes,No,No,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,somewhat,keeping up struggle from time to time,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,,,No,Yes,Yes,harder,25 to 49,37.5,Yes  to  slightly increase,Do not Know,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,500 to 999,750,No,somewhat concerned,No,Yes,No,No,No,No,No,stayed the same,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1.34,2010,Female,46,45 to 54,South East,eastern,Married or Couple,Yes,5+,family,3,Yes,No,No,No,Yes,Vocational qualification,Self Employed,C2,Yes,Self Employed,40000 to 49999,45000,less than200,100,down less than50, to 25,Yes,25000 to 29999,27500,greater than20000,0.611111104,22.91666603,0.5 to 0.75,Not applicable,240 to 249,550,0.146666661,,4,No,Yes,Yes,No,No,Yes,Yes,No,No,Owned mortgage,owner,Owned mortgage,Yes,130000 to 139999,287500,,Yes,base rate tracker,150000 to 169999,160000,greater than150000,3.555555582,133.3333282,,850 to 899,875,0.233333334,8.75,0.2 to 0.35,greater than0.5,,,,,,,decreased by 300 to 399, to 350,,,,,,,No,Yes,No,Yes,Yes,No,No,No,Yes,somewhat,keeping up constant struggle,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,Not applicable,None,0,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than500,250,Yes,somewhat concerned,Yes,No,No,Yes,Yes,No,No,increased,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,1.379,2010,Female,64,55 to 64,Scotland,scotland,Married or Couple,No,2,post family,0,No,No,No,No,No,Masters PhD or equivalent,Retired,B,Yes,Retired,Refused,Refused,less than200,100,down greater than100, to 150,Yes,less than200,100,less than1000,Not applicable,0.083333336,Not applicable,less than0.25,20 to 29,25,Not applicable,,1,No,No,Yes,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,keeping up struggle from time to time,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,No,No,Not applicable,None,0,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than500,250,No,somewhat concerned,Yes,No,No,No,No,No,No,stayed the same,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,1.057,2010,Female,24,18 to 24,South East,south east,Never Married,Yes,1,single,0,No,No,No,No,No,Vocational qualification,In Paid Employment ,C2,Yes,In Paid Employment ,13500 to 15499,14500,500 to 599,550,Do not kNow,,Yes,less than200,100,less than1000,0.006896552,0.015151516,less than0.25,less than0.25,less than10,5,0.004137931,,1,Yes,No,No,No,No,No,No,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,keeping up struggle from time to time,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,No,Yes,Not applicable,less thanor equal to 25,12.5,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000  to  1999,1500,No,Not at all concerned,No,No,No,No,No,Yes,No,decreased,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1.501,2010,Female,29,25 to 34,North,North east,Married or Couple,No,4,family,2,Yes,Yes,No,No,No,Bachelor Degree or equivalent,In Paid Employment ,B,Yes,In Paid Employment ,Refused,Refused,1000 to 1199,1100,No change,0,Yes,20000 to 24999,22500,greater than20000,Not applicable,1.704545498,Not applicable,greater than1,150 to 159,210,Not applicable,,2,No,No,Yes,No,No,No,No,Yes,No,Owned mortgage,owner,Owned mortgage,Yes,70000 to 79999,137500,,Yes,base rate tracker,110000 to 129999,120000,90000 to 149999,Not applicable,9.090909004,,600 to 649,625,Not applicable,0.568181813,Not applicable,greater than0.5,,,,,,,decreased by 150 to 174, to 162.5,,,,,,,Yes,No,No,No,No,No,No,No,No,somewhat,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,Not applicable,200 to 249,225,Yes  to  slightly increase,Do not Know,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,1000  to  1999,1500,No,Not at all concerned,Yes,No,No,No,No,No,No,stayed the same,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1.295,2010,Male,45,45 to 54,North West,North west,Never Married,Yes,2,post family,0,No,No,No,No,No,Bachelor Degree or equivalent,Something Else,B,Yes,Something Else,11500 to 13499,12500,600 to 699,650,down greater than100, to 150,Yes,10000 to 14999,12500,10000 to 19999,1,1.602564096,greater than1,greater than1,190 to 199,290,0.278400004,,3,No,Yes,Yes,No,No,No,Yes,No,No,Owned mortgage,owner,Owned mortgage,Yes,80000 to 89999,162500,,Yes,fixed,60000 to 69999,65000,60000 to 89999,5.199999809,8.333333015,,400 to 449,425,0.407999992,0.653846145,0.35 to 0.5,greater than0.5,,,,,,,increased by up to 24,12.5,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Yes,somewhat,keeping up struggle from time to time,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,No,No,No,harder,None,0,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than500,250,No,somewhat concerned,Yes,No,No,No,No,No,No,increased,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.833,2010,Male,73,65+,West Midlands,west midlands,Widowed/Divorced/Separated,Yes,1,post family,0,No,No,No,No,No,A to Level or equivalent,Retired,C2,Yes,Retired,Do not Know,Do not kNow,less than200,100,No change,0,No,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,No,No,No,the same,50 to 99,75,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000  to  17499,16250,No,,,,,,,,,,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1.222,2010,Female,22,18 to 24,Scotland,scotland,Married or Couple,No,3,family,1,Yes,Yes,No,No,No,A to Level or equivalent,In Paid Employment ,C1,Yes,In Paid Employment ,Do not Know,Do not kNow,less than200,100,down greater than100, to 150,Yes,5000 to 5499,5250,5000 to 9999,Not applicable,4.375,Not applicable,greater than1,110 to 119,130,Not applicable,,3,No,No,Yes,No,No,No,Yes,No,Yes,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,somewhat,keeping up struggle from time to time,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,Do not kNow,Yes,Not applicable,25 to 49,37.5,Yes  to  slightly increase,Do not Know,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,less than500,250,No,somewhat concerned,Yes,No,No,No,No,No,No,stayed the same,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1.066,2010,Female,41,35 to 44,Scotland,scotland,Married or Couple,No,4,post family,0,No,No,No,No,No,GSCE/O to Level/CSE,Something Else,C2,No,In Paid Employment ,Not applicable,Not applicable,less than200,100,up 50 to 100,75,Yes,Do not kNow,Do not kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Do not kNow,Do not kNow,Not applicable,,1,No,No,No,No,No,No,Yes,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,Not applicable,0,,Not applicable,0,Not applicable,0,Not applicable,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,heavy,keeping up constant struggle,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,No,Yes,Not applicable,None,0,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Do not kNow,Yes,somewhat concerned,Yes,No,No,No,No,No,No,increased,No,No,Yes,No,No,No,No,No,No,No,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0.691,2010,Male,59,55 to 64,West Midlands,west midlands,Married or Couple,Yes,2,post family,0,No,No,No,No,No,No Formal Qualifications,Self Employed,C1,Yes,Self Employed,4500 to 6499,5500,500 to 599,550,No change,0,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,,Not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Yes,Not applicable,keeping up struggle from time to time,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,Not applicable,50 to 99,75,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greater thanor equal to 150000,175000,Yes,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
