1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
702,0.582,2009,Female,72,65+,Greater London,london,Married or Couple,Yes,2,,0,,No,No,No,No,Other/Do not know/Refused,Retired,C1,Yes,Retired,9500 to 11499,10500,less than200,100,down 50 to 100, to 75,Do not kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Do not kNow,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,have financial problems fallen behind with many,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,,,,,,No,No,No,Do not kNow,,,Yes  to  slightly increase,Do not Know,trying to rquale debts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1.636,2009,Male,47,45 to 54,South East,south east,Married or Couple,Yes,4,,0,,No,No,No,No,GSCE/O to Level/CSE,In Paid Employment ,A,No,In Paid Employment ,greater thanor equal to 100000,125000,1400 to 1599,1500,up greater than100,150,Yes,4500 to 4999,4750,1000 to 4999,0.037999999,0.263888896,less than0.25,0.25 to 0.5,220 to 229,425,0.040800001,,2,Yes,Yes,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,170000 to 179999,475000,,Yes,variable,250000 to 274999,262500,greater than150000,2.099999905,14.58333302,No,1500 to 1749,1625,0.156000003,1.083333373,0.1 to 0.2,greater than0.5,,No,,,Not applicable,decreased by 250 to 299,,,No,No,Yes,No,No,No,,,,,,,,,No,No,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,0.493,2009,Female,71,65+,North,North east,Married or Couple,No,2,,0,,No,No,No,No,No Formal Qualifications,Retired,C2,Yes,Retired,11500 to 13499,12500,less than200,100,down less than50, to 25,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up struggle from time to time,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,No,No,,,,,,No,No,No,Not applicable,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.816,2009,Male,62,55 to 64,West Midlands,west midlands,Married or Couple,Yes,2,,0,,No,No,No,No,Bachelor Degree or equivalent,In Paid Employment ,C2,No,In Paid Employment ,Refused,Refused,Do not kNow,Do not kNow,Do not kNow,,No,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,Not applicable,Not applicable,0,0,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,1.078,2009,Male,26,25 to 34,South East,eastern,Never Married,No,3,,0,,No,No,No,No,A to Level or equivalent,In Paid Employment ,C1,No,In Paid Employment ,Not applicable,Not applicable,Do not kNow,Do not kNow,Do not kNow,,No,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,No,Not applicable,Not applicable,,Yes,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,Do not kNow,Not applicable,Do not kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,harder,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,0.982,2009,Female,84,65+,South East,south east,Married or Couple,No,2,,0,,No,No,No,No,No Formal Qualifications,Retired,B,No,In Paid Employment ,Not applicable,Not applicable,500 to 599,550,No change,0,No,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,Not applicable,0,Not applicable,Not applicable,0,Not applicable,0,Not applicable,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,the same,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,0.965,2009,Female,38,35 to 44,North West,North west,Married or Couple,Yes,3,,1,,No,No,Yes,No,Bachelor Degree or equivalent,In Paid Employment ,C1,Yes,In Paid Employment ,13500 to 15499,14500,less than200,100,No change,0,Yes,less than200,100,less than1000,0.006896552,0.083333336,less than0.25,less than0.25,Do not kNow,Do not kNow,Not applicable,,1,Yes,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,80000 to 89999,162500,,Yes,fixed,60000 to 69999,65000,60000 to 89999,4.482758522,54.16666794,No,250 to 299,275,0.22758621,2.75,0.2 to 0.35,greater than0.5,,No,,,Not applicable,decreased by 200 to 249,,,No,Yes,No,No,No,No,,,,,,,,,No,No,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,the same,,,Yes  to  slightly increase,Do not Know,fear of redundancy/job insecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,2.004,2009,Female,66,65+,Scotland,scotland,Widowed/Divorced/Separated,Yes,1,,0,,No,No,No,No,No Formal Qualifications,Retired,D,Yes,Retired,13500 to 15499,14500,200 to 299,250,No change,0,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,50000 to 59999,87500,,Yes,Do not kNow,10000 to 19999,15000,less than30000,1.034482718,5,Yes,150 to 199,175,0.144827589,0.699999988,0.1 to 0.2,greater than0.5,,No,,,Not applicable,decreased by 25 to 49,,,Yes,No,No,No,No,No,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,Yes  to  slightly increase,Do not Know,Do not kNow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,0.789,2009,Male,59,55 to 64,South East,south east,Married or Couple,Yes,2,,0,,No,No,No,No,No Formal Qualifications,Something Else,C2,No,In Paid Employment ,Do not Know,Do not kNow,Refused,Refused,down greater than100, to 150,Yes,less than200,100,less than1000,Not applicable,Not applicable,Not applicable,Not applicable,less than10,5,Not applicable,,2,No,No,Yes,No,No,No,No,No,Yes,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,Not applicable,Not applicable,Not applicable,Not applicable,0,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,No,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.022,2009,Female,21,18 to 24,Greater London,london,Never Married,No,Refused,,0,,No,No,No,No,GSCE/O to Level/CSE,In Paid Employment ,E,No,In Paid Employment ,Not applicable,Not applicable,Refused,Refused,Do not kNow,,Yes,25000 to 29999,27500,greater than20000,Not applicable,Not applicable,Not applicable,Not applicable,240 to 249,550,Not applicable,,1,No,Yes,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,No,Not applicable,Not applicable,,Yes,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,Yes,heavy,keeping up struggle from time to time,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,,,,,,Yes,No,Yes,Do not kNow,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0.579,2009,Female,75,65+,North,North east,Married or Couple,No,2,,0,,No,No,No,No,Bachelor Degree or equivalent,Retired,E,Yes,Retired,30000 to 39999,35000,1000 to 1199,1100,down greater than100, to 150,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.48,2009,Female,87,65+,Wales,wales,Married or Couple,Yes,2,,0,,No,No,No,No,No Formal Qualifications,Retired,D,Yes,Retired,6500 to 7499,7000,Do not kNow,Do not kNow,up 50 to 100,75,No,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,Not applicable,Not applicable,Not applicable,0,0,Not applicable,0,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up constant struggle,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,Yes,,,,,,Refused,No,Not applicable,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,1.302,2009,Female,59,55 to 64,East Anglia,eastern,Widowed/Divorced/Separated,Yes,2,,0,,No,No,No,No,Bachelor Degree or equivalent,In Paid Employment ,B,Yes,In Paid Employment ,17500 to 24999,21250,less than200,100,down 50 to 100, to 75,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,Yes  to  slightly increase,Do not Know,saving for deposit on house/flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,0.884,2009,Male,37,35 to 44,Greater London,london,Never Married,Yes,1,,0,,No,No,No,No,No Formal Qualifications,Not in work  to  long term illness or disability ,E,Yes,Not in work  to  long term illness or disability ,4500 to 6499,5500,less than200,100,down greater than100, to 150,Yes,Do not kNow,Do not kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,less than10,5,0.010909091,,1,No,No,No,Yes,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,Yes,somewhat,keeping up struggle from time to time,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,Yes,,,,,,No,No,No,harder,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,1.289,2009,Male,57,55 to 64,Scotland,scotland,Married or Couple,Yes,2,,0,,No,No,No,No,A to Level or equivalent,In Paid Employment ,C2,Yes,In Paid Employment ,6500 to 7499,7000,less than200,100,down greater than100, to 150,No,Not applicable,Not applicable,Not applicable,0,0,0,0,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,50000 to 59999,87500,,Yes,Do not kNow,10000 to 19999,15000,less than30000,2.142857075,12.5,No,less than100,65,0.111428574,0.649999976,0.1 to 0.2,greater than0.5,,No,,,Not applicable,more or less the same,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1.239,2009,Female,72,65+,South West,south west,Married or Couple,No,2,,0,,No,No,No,No,Masters PhD or equivalent,Retired,B,Yes,Retired,25000 to 29999,27500,1800 to 1999,1900,No change,0,Yes,less than200,100,less than1000,0.003636364,0.004385965,less than0.25,less than0.25,50 to 59,55,0.024,,1,No,No,Yes,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,No,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,0.557,2009,Male,47,45 to 54,Yorkshire & Humberside,yorks and humbr,Married or Couple,Yes,4,,1,,No,No,No,Yes,GSCE/O to Level/CSE,Something Else,E,Yes,Something Else,11500 to 13499,12500,200 to 299,250,No change,0,Yes,500 to 999,750,less than1000,0.059999999,0.25,less than0.25,0.25 to 0.5,10 to 19,15,0.0144,,2,No,No,No,Yes,No,No,Yes,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,heavy,keeping up constant struggle,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,,,,,,No,No,No,Not applicable,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1.739,2009,Male,64,55 to 64,Greater London,london,Married or Couple,Yes,2,,0,,No,No,No,No,Bachelor Degree or equivalent,Retired,B,No,Retired,4500 to 6499,5500,Do not kNow,Do not kNow,No change,0,No,Not applicable,Not applicable,Not applicable,0,Not applicable,0,Not applicable,Not applicable,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,Not applicable,Not applicable,Not applicable,0,0,Not applicable,0,Not applicable,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.901,2009,Male,58,55 to 64,South East,wales,Married or Couple,Yes,3,,0,,No,No,No,No,GSCE/O to Level/CSE,In Paid Employment ,C2,Yes,In Paid Employment ,9500 to 11499,10500,less than200,100,down greater than100, to 150,Yes,10000 to 14999,12500,10000 to 19999,1.190476179,10.41666698,greater than1,greater than1,170 to 179,250,0.285714298,,5,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Owned mortgage,owner,Owned mortgage,Yes,30000 to 49999,62500,,Yes,variable,10000 to 19999,15000,less than30000,1.428571463,12.5,No,200 to 249,225,0.257142872,2.25,0.2 to 0.35,greater than0.5,,No,,,Not applicable,increased by 50 to 74,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,Yes,heavy,keeping up constant struggle,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,,,,,,Yes,No,Yes,harder,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,1.037,2009,Female,75,65+,North,North east,Widowed/Divorced/Separated,Yes,1,,0,,No,No,No,No,No Formal Qualifications,Retired,D,Yes,Retired,7500 to 9499,8500,less than200,100,down greater than100, to 150,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Private rented,renter,renter,Not applicable,Not applicable,0,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,Not applicable,,,No  to  Not particularly,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,0.895,2009,Female,66,65+,South East,south east,Married or Couple,No,2,,0,,No,No,No,No,Masters PhD or equivalent,Retired,B,Yes,Retired,greater thanor equal to 100000,125000,2000 to 2999,2500,down greater than100, to 150,Yes,2000 to 2499,2250,1000 to 4999,0.017999999,0.075000003,less than0.25,less than0.25,240 to 249,550,0.0528,,2,No,No,Yes,No,No,No,No,No,Yes,Owned outright,owner,Owned outright,Yes,,,,No,Not applicable,Not applicable,0,0,0,0,Not applicable,Not applicable,0,0,0,0,0,,Not applicable,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,No,No,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,No,No,No,harder,,,No  to  definitely Not,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
